id,author_id,author_name,author_gender,content,voteup_count 
135264387,38b262d006a33721bc095eea0719abe2,曹丰泽,1,我想起了我的祖先。 他们没有土豆吃，没有西红柿，也没有辣椒。 他们没有胡椒，没有西瓜。 再古一点，他们没有面条，也没有馒头。 他们吃不到精盐，盐像土一样苦涩。 即使是纣王的生活，我也一天都过不下去。 但我们的祖先一直在前进。他们有了小麦，后来又有了面粉。有了西红柿有了辣椒有了土豆。他们学会了造精盐，他们又发明了蔬菜大棚。后来有了高铁飞机，黑龙江人吃到了菲律宾的香蕉，新加坡人吃到了山东苹果。 平价，童叟…,631
25291502,234eb830bd5d07dcc7b01e7ce4e799da,胡厨厨,1,味精毁了中国的美食吗？答案当然是否定，咱们先来说说味精的前世今生1866年，德国化学家里豪森从小麦蛋白质的分解物中提取一种具有纤维的物质，并把这种物质命名为“谷酸钠”。 1908年，日本东京大学教授池田菊苗在海带里提取了谷氨酸，并研制出能提高菜肴鲜度的调味品，将其命名为“味之素”。 1923年，上海天厨味精厂建立没事我国第一家生产味精的国产。味精一开始并不如现在这么廉价，我国最早产生味精的时候，采用的是水解法…,3310
110678308,1915147bcc755a4091794af1b4d1b523,顾扯淡,1,去年冬天路过家馄饨店，我心说这么冷的天吃碗热馄饨也蛮舒服的就进去了。 点了碗纯肉的，结果吃的时候惊了，一口下去满嘴的汤汁，内馅弹牙还不肥不腻，再加点辣子连汤一起喝那是又鲜又爽还暖身子。 [图片] 问老板你家馄饨是真心好吃，为啥我自己家做不出来，老板很憨厚的说你自己家做馅料就不对。 你得多放味精。。。 再说一个事 我妈有个特点，就是烧菜难吃还不承认其他人做菜好吃。 每次我说哪里好吃，她都会说那全是味精，有什么稀…,3196
56220683,71913c4b0a76be87a10d01eb25b0c3a1,因果,1,并不是 味精作为一种调味料并没有好坏之说，所谓的味精毁美食指的是滥用味精。 在这里把味精换成任何一种调味料都成立，不管是油盐酱醋在调味中所追求的都是恰到好处，量少则味寡过犹不及，味精也一样。 运用之妙存乎一心 没有坏的调味料，只有差的厨子,426
110700844,3751b97f687d42e21b9f0cfa7cacb770,果果心,0,对味精的偏见才毁了美食。 氨基酸对味蕾的刺激，就是美妙的鲜。味精在这件事上做的很纯粹。 味精三原则：适当放，最后放，分菜肴放。 适当放：味精是来帮忙的，加多了喧宾夺主，混淆了食材本来的味道，当然不美。 最后放：受热（200℃）之后的焦谷氨酸钠虽然无害，但失去鲜味了。所以菜成之后稍冷却一下再放。 分菜肴放：有的确实不能放味精，比如凉拌西红柿。 ——————我和味精的小故事—————— 当年曾经在街上被帅哥拦…,414
56288654,0,匿名用户,1,不会做菜赖味精咯,735
110682473,d72bb74af1722fc4d4d9357fb8941094,Aaron Liu,1,味精成就了中国的美食。 当年日本人还没发明人工合成谷氨酸钠技术的时候，中国有一派菜系独步天下，就是山东烟台的福山菜。福山菜之所以牛逼，就是因为福山厨子发明了用海肠子晒干磨粉做成调味料的方法，这就是原始的味精。有了这种鲜味调味料，厨师可以很轻易的将各种食物烹饪的更好吃，让美食的门槛进一步的降低，让更多的人有机会品尝更美味的食物。 现代食品工业让普通人有机会品尝过去上流社会的美味了。,768
557053225,ff1ae1527fe0ac90b364369b17a0c351,识食务者,1,我理解题主的这个问题，应该就是单纯的青菜，不添加其他肉类，顶多只加一些蒜蓉等配料及调味品。而且题主写了青菜品种不限，那么应该就是指各种各样的青叶菜，而不是单指部分地方特指的名为&#34;青菜&#34;的菜。如果是的话，那么这个问题的关键就在于，如何对不同类型的青菜，选择一种比较合适且具有操作性的做法。下面稍微分三类，分别介绍下对应做法吧。第一类：对于叶特别薄特别脆的的青菜，典型的如生菜。对于这种青菜，其实不一定要…,7020
614882508,5fc6efdea7fb5b7f6bbd233a55880973,企鹅吃喝指南,-1,这里有几种菜都值得一提！蓬蒿菜在菜场角落不起眼的小摊位上，看见绿汪汪的这一堆，瞬间走不动路： [图片] 蓬蒿菜，在鹅家也叫「蒿菜」，到3月中旬开花就下市，想吃得赶紧！ 跟摊主讨教了挑选方法——左边是大棚种植的，嫩归嫩，口感却有些木；右边的蓬蒿菜，按摊主的说法，是从南汇过来的，露天生长，更野一些，纤维更粗，风味也更鲜明。 [图片] 蓬蒿菜是茼蒿的一种，性格更鲜明，香气亮烈，买回来只要焯烫切碎，凉拌一下，30秒光盘！ [图片] 步骤也很简…,188
557648197,c3b47a1b2a1e38bcb636c4b48128c555,芊小桌儿,0,题主没有具体问哪道菜，那我就当是来问通用公式的吧！首先咱们来统一一下青菜的标准，桌儿认为，青菜至少说的是有那种绿色叶子的蔬菜，恩，大白菜走开、蘑菇走开、豆芽走开，你们都不够绿！土豆萝卜的你们也有点自知之明！好了，现在队伍里只剩下油汪汪的小油菜、菠菜、油麦菜、豌豆尖、苋菜、快菜等等。现在咱们来明确下“美味可口”四个字的意思。至少桌儿看来，青菜的美味可口，包含颜色青翠、味道清新、口感爽脆几点。来，桌…,121
44548441,d34af52765c5d2bef2eaf1f0d6734431,Skyblue Morning,0,首先，因为题主说青菜种类不限，我就假设所说的是我们当地普遍意义上的青菜，超市里一般叫上海青的那种。 在洗青菜的时候，先在根部切一刀，这样会掉下几片叶子，然后在剩下的青菜根部再切一刀，再掉下叶子，这样直到只剩菜心。不这样做的话，直接撕下叶子来会带到根部比较老的地方，纤维过多，影响口感。 洗完青菜，切成5cm左右的长段，切得时候要注意把白色的菜梗和绿色的菜叶分开放，因为炒的时候要分开炒。 接下来是炒青菜，…,110
557304152,2e4909d0d33338992d13bf3df074a25b,文刀刘,1,青菜，如菜心、生菜、油麦、油菜等，讲究的是口感和味道。 想炒的好吃，总结四点：荤油、旺火、生炒、有锅气。 在家里炒青菜不香的原因，一个是大多数家庭一般都使用植物油，炒出来后味道显得寡淡单调。 另一个原因是火力不足，无法使青菜快速成熟，时间略长便出了一锅的水，没有锅气，炒菜变成了煮菜。 而炒之前焯水，固然可以加快烹饪速度，但炒出来之后会软趴趴的，丧失口感。 用饭店的炉灶（譬如王刚视频中使用的炉灶），炒…,21
557261680,92dd0e350bc93a5404f4b00e6d5b6579,煮人公,1,我只说两个非常家常也非常可口的：手撕包菜和酸辣土豆丝（土豆丝好像不“青”）说手撕包菜是可口的青菜，应该很合理，桌上单是有一盘这个就够你吃两碗米饭的了！ 手撕包菜材料简单，但做起来还真的需要点小技巧。我的做法是几年前和单位一个食堂阿姨学的，她是地道四川人，做东西好吃到没话说！当时我们一伙四五个人，都在和她学做这道手撕包菜，但最终除了我之外，剩下几人最大的问题就是：总是炒出水所以今天我尽量详细一点，…,131
557147715,22bda0d68856b23cedd4bc494bc5ea8e,旅食家小桃子,0,周末适合传播美食文化，今天说的是上海青！ [图片] 上海青的菜茎比较厚，如果直接炒，等到葫芦瓢熟透，估计菜叶也熟得不像样，所以一般是先在沸水里烫焯一下，然后快速翻炒调味，上海青做出来的菜味道有点甜哦。 [图片] 主料：上海青400g辅料：大蒜适量 油适量 盐适量 步骤1上海青洗净沥干水分备用。2.锅内放入适量水煮沸，加几滴油、适量盐，将洗好的上海青放到沸水里焯烫。3.捞出过凉，沥干水分。4.热锅放油，爆香大蒜。5.放入上海青快速翻炒。…,14
557211527,4e00c6cce3d8a8537c0742243ffa13aa,凉凉,-1,青菜炒好了比肉香！分享几道招牌青菜和独家炒菜心得~ 1、开水白菜：神级国宴菜镇楼！这样好吃么？不，这样更贵 [视频: 流传已久的开水白菜出教程啦！] 视频来源：快手 阿蔡美食雕刻 第一个视频的开水白菜不太推荐家庭制作=。=看看就好，下面几道是适合平时常做的几道青菜。炒青菜注意这五点就会很好吃：加蒜蓉、加蚝油、多放油、先焯熟、加水淀粉！ 2、芹菜炒鸡蛋 [视频: 芹菜炒鸡蛋教程] 视频来源：快手 玲姐爱做饭有很多朋友说没有吃过芹菜炒鸡蛋，可以负责任的说，这是炒蔬菜界的极品菜！鸡蛋…,288
557157266,d2fcb6abc44b81e44262ed621ade2e4d,萧临潢,1,青菜常吃身体好，蚝油蒜蓉不能少。炝炒片刻即出锅，火候不用十分老。,8
516746628,b774bc3214d52ba2099301197fa4684c,云小新,0,材料 油豆皮 半张（约50g），小油菜 100g，白砂糖1g，芝麻香油 3ml，盐1g，油5ml做法 1、将油豆皮切成小菱形片，放入滚水中略煮30秒，待其变色、变软后即可捞出，备用。 2、小油菜清洗干净，切成0.5cm长的小段，待用。 3、中火烧热锅中的油，放入小油菜段翻炒片刻，再放入煮好的油豆皮小片、白砂糖、盐和芝麻香油拌炒均匀即可。,2
94274180,1a6509449afe2b253275828859f9082d,晚仪,0,以下推荐的深圳苍蝇档都是不知名但又好吃到流泪の 大排档我最了解，当你有一个钟情大排档的男票，你发现你们深夜最想去的地方不会是咖啡店，而是大排档有木有！！ 选择这些店的原因会考虑几个因素：第一，好吃，第二，不贵，第三，接地气，第四，有特色。 所以我把许多店排除在外了。会陆续更新～ by the way，这些店因为排队其实很多人，我真的不想告诉你们啊哭.！ 1.【老兵牛蹄店】 类别：只有牛蹄筋 位置：南山蛇口老街 人均…,7022
57790893,02268a35ea14153a274ec8e65f24e562,kfjfj,0,答应赞过100就继续更新的，结果等到花儿都谢了 [图片] ———————— 我来占座，好多推荐！！待我慢慢码。 一样~只推荐我去过知道的，有不同意见欢迎交流分享。（部分图片来自网络，侵删） 爱家味烤羊排 福田水围村和福田保税区3号门隧道各有一家店，人均50-80。 吃完还会再去一次又一次的小店，推荐他家的烤羊排，凉切牛肉，牛肚，凉皮，凉拌三丝，酸菜蒸饺。2家店面都很小，每次去要排队，上次中午过去吃碰到第一现场主持人董超~ [图片] [图片] …,3217
75085663,005c4c7dbedbd600fce214773501b3f6,熊秋悦,0,作为一枚成都出生的妹子，爱老字号苍蝇馆子美食简直已经融入血液，在深圳让我惊艳的也都是一些街坊邻里拐角小店。 寻觅这些小巷落里的吃食，本身也是一种城市发现之旅。 此前我一直是个路痴，只在shopping mall里吃那些著名连锁，对城市的了解也十分苍白。 但是自从开始了寻找巷落小吃之旅后，整个人都不路痴了！ 懒人发电厂的厂员，有发现好吃的记得后台发送信息告诉我！ 第一个，蛇口康乐鱼仔档 [图片] 为什么放第一个？因为我是不爱…,932
51077567,ac4b3ec7b04fcaac33b9dba5919d4136,王木木,1,谢邀 近期最爱的是八合里海记牛肉火锅 在汕头鼎鼎大名的海记在深圳开的分店（虽然有传闻说是山寨的，也无法考证），每天下午从汕头运来的新鲜牛肉，不做冷藏货。 一进店门口就闻到浓浓的牛香味，牛肉新鲜是没得说。不同部位的口感味道都各有特点，只是名字略微绕口。 反正自从吃完海记后我就没去过其他牛肉火锅店了 上图时间： [图片] [图片] [图片] [图片] 地址：华强南路与南园路交界 人均100rmb,425
67495123,8ef8c1176e09a4f24255dfb3f69c8df0,吴泽泳,1,这道题我大约在三个多月乃至四个月前开始关注，一直没有回答，因为一家餐厅，要做到便宜又好吃，那是非常非常困难的。我先说说我的筛选标准吧： 便宜： 1. 人均100以下，食量特别大的不算。 好吃： 1. 使用食材没有任何问题，不会有明显的添加剂味道。 2. 卫生条件良好，吃完不会严重拉肚子。 3. 食物有一定特色，且水平在同价位或上浮30%以内的店都属于一流或者顶尖 4. 非半成品加工，非中央厨房配送。（也就是淘汰了某些比较低…,1364
200109992,703df45e986a61a72c9ad54eb4c1c57b,蔡澜,1,"說說之前去過 的幾家餐廳：錦官城
最初聽到「錦官城」這家餐廳，有人還以為是賣韓國菜的呢，其實這是四川成都的雅稱，當地生產價值連城的「蜀錦」，唐朝開始已專設「錦官」一職，管轄專供朝廷的蜀錦。開在深圳的「錦官城」由成都市川王府餐飲娛樂有限公司投資，地方佈置得美奐美輪，但保留古僕優雅的氣氛，食物又如何呢？大家的印象，四川菜一定是辣，不好此道者敬而遠之。「錦官城」不乏辣菜，但是其特點是可以做一點都不辣，又…",1307
288255151,0,匿名用户,1,在深圳工作已有一年半的时间，毕业之后没有太多时间去做别的，于是业余最大的兴趣爱好就是研究吃。到处去探店，或者自己买来做。就工作日来讲，自己当然更倾向于自己买来食材，然后下厨制作。我比较偏爱新鲜食材，也更注重健康卫生方面的因素，所以我是几乎不点外卖的，即便是吃外面的东西，我也要亲自去到门店里打包。在知乎上分享过许多下厨的日常，但是总归来讲下厨的时间还是比较稀缺的，毕竟身处一线城市，工作着实忙碌，所…,367
510968644,9c17dd818c8bd5750f8b154499db720d,可忆,1,"忍不住要更贴了，因为发现了一家不错的烤肉店，给各位朋友分享下 今天要重磅推荐一家刚开业不久的韩国烤肉馆,就在b1楼的食街中间部分,刚开张不久,门口还放着花篮,蛮醒目。 [图片] [图片] [图片] 两男一女的256套餐,岚烤锅特别,相信是定制的,锅边有小糖,利用烧烤的预热同步烤水蛋、金针菇]、牛肉口味还行,烧烤的小哥哥有一副韩国欧巴的脸,蛮殿劲,虽说饭点人多,小哥哥还不时来翻肉,以免烤焦，这服务真棒。给你加鸡腿。 [图片] [图片] 店内灯光很明亮，墙上还有很多餐具…",112
155987713,6a0e9c3dfd2c3ca6bbc6823a95c1de8a,喵喵喵酱,0,嗒嗒~我来啦！把我私藏的名单贡献给大家。绝对是便宜好吃的店！性价比很高！不过这里的店比较多在蛇口，其他地方的我还没整理好~宝狮杂碎小食馆比较出名的一家店，港式西餐，没想到这么小的店面，能藏这么大的内涵，什么热狗汉堡扒类焗粉小吃等等.... [图片] 【人均】：50【地址】：湾厦路42号 （宏敏）冬阴功店面比较简陋，经常很多人去排队吃，这里的菜都很多料，味道很足。物美价廉。 [图片] 【人均】：70【地址】：蛇口水湾路水湾地铁站C…,452
646874707,8c56351d26ed1d0eb83ad5b0bd15f863,林乐喜,0,第一波分享16家，持续更新 -----------------作为一个出身在深圳但在广州上大学的人，常常开玩笑说深圳是美食沙漠...想吃美食真不如买张高铁票直奔广州、香港、顺德。但硬要说深圳还是有一些物美价廉的好店可以一试！ 另外许多出名的地儿高票回答里都出现了不少，这里就不再提了 这篇分享几家还不错 价格不算贵也对得起人均的「火锅」「居酒屋」「烧烤/小龙虾」「炒菜」「异国风味」:p [图片] -火锅- ▼汶和记粥底火锅 ❤️❤️…,39
26522095,99f7e274bf182ad6632175cc8f4b3372,姚呓语,0,知乎日报——正确无痛的增肥法：去台湾做美食饕餮（多图） ===2014.10.13已更新盐酥鸡、鳗鱼饭、日式拉面=== 楼上的说的挺多啦，我觉得我真的是来迟啦~ 在台湾交换期间，我可以负责任地说：我把iPeen爱评网（台湾的大众点评）还有台湾同学推荐的台北热门的店几乎都吃遍了！要我做一个台北美食向导基本上是没问题的&lt;(￣ˇ￣)/ 如果有人看的话，我可以慢慢来更新，保证推荐到台湾当地人喜欢的并且我觉得值得去吃的好店。先上个我的…,5349
218570534,703df45e986a61a72c9ad54eb4c1c57b,蔡澜,1,到台湾，绝对不能去高级餐厅吃东西，他们的上海菜不像上海菜，广东菜不像广东菜，总之没有一间是正宗的。至于日本料理，更是气死人，台湾朋友以为好大面子地请我去，指着一块粉红色的鱼，大叫：「Toro！Toro！」其实那并不是金枪鱼的肚腩部份，是一种旗鱼Kajiki Maguro的次等鱼，钓到了，旗鱼飞跃，血倒流，白肉变成粉红色罢了。但是尝试解释给他们听，他们立刻发脾气，说你不识货乱讲！较像样的还是他们的四川菜，这一点我承认…,7026
15777329,73d9fa0b7e89a1322afae7e212250dad,沈容賡,1,身為一個台灣人，當然要以在地人的身份來告訴各位什麼好吃。 我住台北，所以我就介紹一下台北有什麼我想得到的： 1.麻辣鴨血不錯，喜歡吃辣的人請一定給去試一下。最好配著臭豆腐跟大腸，順便加個王子麵吃。 [图片] 公館（台灣大學旁邊）有一家叫做得記，隨便問個像台大學生的都會知道 2.宜蘭蔥餅！雖然這是宜蘭名產但是台北的比較好吃（我私心認為） [图片] 這也在公館夜市，看人最多的地方八成就是賣這個的，宜蘭蔥餅特點就是蔥特別香。皮酥內…,1201
196387863,49aeebb6363d809a040522a4fbdf4f51,「已注销」,0,第一次用知乎，发现好多知友对我的到来很是惊讶，年纪虽然一大把，但一颗保持学习的心却是我不愿放下的，学着用年轻朋友所用的工具，了解年轻朋友的想法。我曾在我的书中写道“遇缘则有师”，我们生活中所遇到的事物所碰见的人，都是有意义的，可以启发我们智慧的，如同各位与我在知乎这个空间相遇，是一种因缘的不可思议。愿各位朋友不要忽略我们身边的每一个因缘，在此也代火云邪神问候各位了！ [图片] 最后答一下昨日给各位知友留下的…,3311
46850570,866d3936b4ad06077a74cc4fc4166c60,Alison雷婕,0,感谢 @蔺佳 把我在知乎写的第一篇推荐了知乎日报。受宠若惊~~~~ 从水果到小吃，每一口都是文化的缩影（多图） 在日报里关于爱玉有一些争议，这次就在爱玉里更新一下做一些补充吧。 ===================== 作为一个台湾人，看到这个问题的时候我就在想有哪些吃过的店是值得推荐尝试的，后来我突然想到上大学的时候和小伙伴们去上海玩，提前做了详细的计划，甚至包括我们要去哪些饭馆吃什么东西，最后的结果是我们玩的很愉快，但我…,624
144018918,b3a60f5c4665c41e65558bdf760b3972,湾小哥杂记,1,身为台湾人并且常住台北的我，一定要介绍几间只有台北人内行在地人才知道美食。 1.卖面炎仔 号称台北市最最最古早的担仔面，一碗只要人民币5元，汤头浓郁，味甘鲜美。已经开了近90年了。 店内必点烧肉与油鸡肉还有鸡油饭以及担仔面 [图片] 2.建宏牛肉面 这是一间已便宜大碗闻名西门的牛肉面，一碗面印象是45元，牛肉有五大块，免费加汤，一个成年男子点中碗就能吃个九分饱，必加配料牛油与酸菜。 [图片] 3.阿桐阿宝四神汤 这是一间小弟常去的…,231
55780326,c070c8b3b4ed521bb1848e2e7fe98137,吃啥,0,推荐以下这些，吃完这些台湾美食才算不负此行： 永康牛肉面 [图片] ▶ 总是在排队的牛肉面馆拥有超人气的「红烧半筋半肉面」，牛肉几乎入口即化，牛筋弹舌润口。唯一被抱怨的缺点竟然是——有些女生觉得肉太多吃不下。 地址：台北市大安区金山南路二段31巷17号 金峰卤肉饭 [图片] ▶肥而不腻、酱汁浓厚的卤肉，边上有一块爽脆的腌菜，底下是浸满了汤汁的入味米饭，再配上各种清爽的小菜和汤，人均不到20人民币就能吃的超级好。营业时间也很…,450
15769465,ffab84b17fd594b67688caa7d073b13e,silversliver,1,這問題勾起了我許多在臺的美好回憶... 實話說，@李淼 哥排第一的得票回答，還是名人效應作祟，有些名不副實...他說的台灣的魚丸，真的不正宗，味道一般（因為我是福州人）。而豪大大雞排、淡水阿給，是很出名，不過出名商業化后，主要是觀光客吃得多一些，離美食有了一段距離。（實話說，還是感慨豪大大雞排性價比高，以前55TWD碩大一塊，業界良心啊） 我作為一名偽吃貨，在臺時跟著對美食很有研究的專業吃貨學長混...吃到了不少…,315
117574795,3d605c921833207c0d6a12078317debb,穷游锦囊,-1,哈哈哈，这问题太适合我来回答啦！毕竟去了“饱岛”台湾都是吃吃吃不停的嘛~再加上多位台湾锦囊作者的贡献，美食list已经成长得非常茁壮了…… “饱岛”台湾的美食地图台湾主要可以分成四大区: 北部、中部、南部和东部地区。北部、中部、南部地区的食物和大陆闽粤地区类似，并且重视食补，所以很多台湾小吃，例如药膳排骨、姜母鸭、羊肉炉等都是食补的经典代表。东部地区受原住民文化影响，有不同于汉族的饮食文化。 [图片] 下面分地区…,1252
116135252,2428a699e0790cb84c6b3e6ce9e8f8db,肥虫,1,在台北7天吃了9家最火、评价最高的牛肉面馆，终于有资格向你们汇报哪家才是名副其实！ - 肥虫的文章 - 知乎专栏 [图片] 在台北的七天里，我们在这里吃遍了台北最火、评价最高的9家牛肉面馆，有朋友推荐的，网上推荐的，当然还有台北当地人推荐的。 在这里推荐4家，目的是希望大家可以根据自己出行的方便程度选择，因为其实每一家味道都很正。但是，最后我们会提出有一家特别不推荐，原因是其在网上挺红的，地理位置也很方便，其实不好…,210
100110506,a318cccb9e86f7253ca91f262ae763f0,咕噜噜噜咪,0,过了一晚来看，点赞居然过了六百了~~嗨桑~~ 看评论区满满的恶意啊，不少人是抱着独恶心不如众恶心的心态点赞的 ~~~~更新的分隔线~~~~~ 意呆利卡苏马苏活蛆奶酪，来自意呆利撒丁岛的极致美味，采用无污染有机羊奶为原料，加入鲜活蛆虫发酵而成，富含多重维生素、矿物质和独一无二的优质昆虫蛋白，质地绵软多汁，气味浓郁扑鼻，咬一口，细细品味蛆虫在口齿间蠕动的独特口感，专为重口味的您量身定制~~¯\_( •́ω•̀ )…,7036
100043853,65696a224ad3e8f797a762ee56b1c7a2,lalalalila,0,让我来！！！！！！！！说到这个当然是韩国的粪酒！“粪”！！上次看日本女记者喝粪酒....感觉隔着屏幕都能闻到淡淡的shi味【手动再见】 [图片] ！！！！！！！！！！！！！！！！！！！！！！！ ！！！！！！！！！！！！！！！！！！！！！！！ 前方高能 慎点慎点慎点 _§:з)))」∠)_ ！！！！ [图片] 专家开始讲解......... [图片] [图片] 你走你走！！！！！ 让我先去吐一会.................... [图片] [图片] 功效........老板给我来一碗shi！！！！！！！ [图片] 漂浮物你…,1031
100212133,6b6a1c6915650161772348d15fa60799,知乎用户,0,冰岛发酵鲨鱼肉（Hákarl，冰岛语，意为：treated shark，处理过的鲨鱼）。这种冰岛的传统食品，在国际上的知名度应该跟瑞典的鲱鱼罐头不相上下。与后者强烈的腐臭气味不同，发酵鲨鱼肉具有极其难忍的氨（尿臊）味儿。 [图片] 图片来源： http://www.theculturemap.com/wp-content/uploads/2015/01/Hakarl-rotten-shark-Iceland1.jpg 美国厨师兼作家安东尼·伯尔顿（Anthony Bourdain）在吃过之后表示：“这是我尝过的味道最坏，最恶心，…,376
100035105,8c6d7853e53d43795fe6224162cff16a,知乎用户,0,宝贝们的评论让我笑出翔...为了应景..把你们心心念念的表情包祭上! 也把让处女座宝宝纠结的sangxinbingkuang修正... ------------------------------------------------------- 你们太可爱了...我不禁更新一发...新内容接在麻辣小蝌蚪后面~走起~ 原答案： 国外的想不出，国内倒印象深刻一道。 牛屎火锅 牛吃的山上草药，现场宰杀 牛屎新鲜异香扑鼻 口感软烂浓稠 汤色鲜艳味苦 乃作死之佳品 [图片] [图片] 评论区有些童鞋说这是反刍的草料...…,1522
101126635,ddc7e9e448a94198a5219b7b1eec0801,林小霖,1,（多图预警是中华民族的传统美德~） [图片] [图片] [图片] [图片] [图片] [图片] [图片] [图片] [图片] [图片] [图片] [图片] [图片] [图片] [图片] [图片] [图片] [图片] [图片] [图片] [图片] [图片] [图片] [图片] [图片] [图片] [图片] [图片] [图片] [图片] [图片] [图片] 视频：武林外传 第7集 在快结束的部分。 看官府的态度和措辞，就能明白这“臭豆腐蛋”绝对是“生化武器”级别的…… 看在我这么辛辛苦苦地截了33张图又一张一张发上来（经评论区提示发了32张）的份上（话说zh不能一次上传多张图片吗？），给点儿辛苦赞吧亲们……,2915
100332174,1d13de89916d25f8bcf2b9836f9eecf0,drei,0,三吱儿。。。当地又叫“三叫” [图片] [图片] [图片] [图片] 刚出生的小老鼠（活的）一盘，调料一盘。食用者用筷子夹住活老鼠，老鼠会“吱儿“的叫一声，（这是第一吱儿），放到调料里时，老鼠又会“吱儿“一声，（这是第二吱儿），当放入食用者口中时，鼠发出最后一“吱儿“（共三吱儿）。菜谱简单，食用者需要无穷的饕餮动力和无比的勇气，才可以品尝这道菜。 起源 三叫鼠，又名三吱儿、蜜唧。是中国南方(秦岭淮河以南)某些地区的一种菜名。 此物最早见于…,333
100011609,39539170ee9f3e63ee79bb63a4a31bcc,陈兰香,0,暗黑预警！已经有一大堆人吐了早饭，又快到午饭时间了，珍爱生命，远离此贴！ 声明：我只是把纪录片里的画面语言加工了一遍，这东西本来就是这样的，不能有人写过就说我抄袭吧？两个妇产科医生描述生孩子的过程也会大同小异，因为孩子就是那样生的！前人描述过后面的人就不能写了？国际通行论文抄袭评审不是这样吧？你把两篇文章拿去查，重复率超过百分之十我立马删除！ 以下原答案： 老外的黑暗料理，怎么能少得了爱斯基摩人吃…,4570
100442508,43f99b94b2b38ad48862dc7732e09bd3,陆呈安,0,万万没想到我的第一个两位数的赞会是这种有味道的题目。 为了回报即将达到三位数的赞宝宝又更新了答案，不过保留了木瓜炖雪蛤这个开胃甜品的位置添在后面吧—— 补充一个小清新的甜品，个人食用体验是无法接受 [图片] 这道甜品叫做木瓜炖雪蛤，表示因为家里有长辈是药剂师，所以这种滋补类的东西吃过不少。 小时候不懂事被哄着吃了不少雪蛤，那个腥味完全无法接受……长大一点我就拒绝食用了 后来……我知道了它是什么，回想起小时候自…,874
100246336,43c9896ffabfb1332f0314cfe2d991a3,秦安Ann,0,小时候看过扬子晚报上一个介绍世界各地奇怪美食的系列文章，其中有一个是说非洲某地，当地人会抓一种老鼠，把老鼠的嘴巴和肛门都堵上之后，将老鼠放在太阳下暴晒。老鼠的身体会在时间的河流中发生缓慢的转化，过个一星期左右，老鼠的肚子会胀到吹弹可破。这时当地人将老鼠取下，在肚子上戳一个洞，用嘴巴从洞洞里吮吸鲜嫩肥美的蛆。 ============================================== 那时候我还是个天真的小盆友，看到那篇文章的…,380
100089464,d8b6059dc4a0ab9676f961834fae0429,知乎用户,1,"资料来自维基百科、百度百科 以下图片来源于网络，如有侵权，请联系作者删除 看完资料，我先吐会，你们说的那些最起码是死的，不会动啊，这货活生生的，有蛆啊！！ [图片] 卡苏马苏乳酪（萨丁尼亚语：sasu marzu, casu modde, casu cundhídu，意大利语：formaggio marcio，意为“腐臭的乳酪”）又称活蛆乳酪，是萨丁尼亚传统羊奶乳酪，以内含活的苍蝇幼虫著称。 [图片] 它以佩克里诺乳酪为食源，但跳过典型的发酵程序，直接由酪蝇幼虫的消化…",193
48297437,c3d8dbdfc5df37a23783eab941fb1538,瓜西西的西西瓜,0,"忍不住怒答一记 知乎处女贴！
没有重庆当地人最认可的火锅店，自封重庆第一重庆最好的火锅店一律拉黑。
每个人都有每个人的口味，就算同一个人口味也一直在变，根本不可能评得出“最认可”。只能说大概率来讲，跟高上洋的外地人不同，重庆当地人比较喜欢吃街边苍蝇馆子，实力老火锅开的分店一般评价不及老店，其他如小天鹅等著名连锁火锅基本上一律黑名单。
现在大众点评五毛也太多，个人觉得选的时候三个标准：1、店历史久，非…",2685
126269390,c9ab1add0a3869b7e92b2daca86d7d9e,演员瑛子,0,"不管作为一个重庆人，还是一个职业吃货，我必须得回答这个提问了。谢邀！ 八桌老火锅 
地址：渝中区较场口夜市 
锅底：清油干净越煮越辣 
服务：家庭作坊三姑六婆 
菜品：基本新鲜毛肚带梗 
环境：热得抠胯 
口味：吃到顶屎 [图片] [图片] [图片] 醉三江火锅 
地址：大溪沟码头 
环境：旧船改造 高大上装修 
锅底：麻辣适中 适合宴请外地朋友 
服务：服务不错 火锅配古筝演奏也是醉了 
菜品：品质上乘 绝对新鲜 裤腰带鹅肠印象深刻 
特色：船上火锅 无…",1586
40779953,8ca6d22259beef132af41c04a80169ad,潘彼得,1,重庆本地吃货看到问题忍不住啦！（虽说昨晚才吃过） [图片] 配图为沙坪坝记忆老灶火锅 （更新自2015/5/19） 本来当时用手机写了就丢那儿没管了结果今天发现突然被好多人点赞还被微博官推了，自觉以前写的太简略辜负了信任所以来补了点档。 说在前面的话：味道这个东西很多来自于个人好恶，喜好偏爱不同评价也就不一样，各位食客如果吃了觉得不合口味还望轻喷啊！ 重庆人吃火锅很少去看什么德庄/孔亮/7火锅/苏大姐/秦妈/留一手/王少龙这…,7039
